AppID,UPC,Title,Description,SMART SCALE Round,Area Type,Principal Improvement Type,FacilityType,Total Expenditures as of July 2025,Construction District,Construction Begin,Construction End,Jurisdiction,Road System,Project Category,Innovative Intersection/Interchange Configuration,No Data Flag Congestion,No Method Flag Congestion,Peak Period for Congestion and Reliability Analysis,Before Year for Congestion and Reliability Measures,After Year for Congestion and Reliability Measures,Average Delay % Change,Average Delay Before (hours per 1000 veh),Average Delay After (hours per 1000 veh),Average Delay Change (hours per 1000 veh),Average Speed % Change,Average Speed Before (mph),Average Speed After (mph),Average Speed Change (mph),PTI % Change,PTI Before,PTI After,PTI Change,BTI % Change,BTI Before,BTI After,BTI Change,TTI % Change,TTI Before,TTI After,TTI Change,LOTTR % Change,LOTTR Before,LOTTR After,LOTTR Change,Average VMT % Change,Average VMT Before,Average VMT After,Average VMT Change,Average VHT % Change,Average VHT Before,Average VHT After,Average VHT Change,AADT,PeakHourVolume,DirectionalVolume,DataQualityFlag,ConfounderFlag,Notes
1209,111365,Route 811 (Thomas Jefferson Road) and Route 622 (Waterlick Road) Turn Lane Improvements,Construct northbound right-turn lanes at Route 811 (Thomas Jefferson Road) and Route 622 (Waterlick Road).,2,C,Highway,Arterial,"$317,338 ",Salem,3/26/2019,11/4/2019,Bedford County,Secondary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2017,2022,-8%,3.472892679,3.206963187,-0.265929492,0.038556231,32.8298261,34.09562044,1.265794347,-0.205737367,1.715627788,1.362659045,-0.352968743,-0.66021879,0.532423098,0.180907364,-0.351515734,0.036760457,1.108027784,1.148759392,0.040731607,-0.040243153,1.127482724,1.082109264,-0.04537346,-3.10%,782.8,758.7,-24.15045433,-0.072570292,25.0180479,23.20248087,-1.81556703,,,,,,
667,109440,I-81 Exit 19 Ramp Improvements,Remove the ramp from US 11 (E Main Street) northbound to I-81 southbound. Install a signal on US 11 at the I-81 southbound off-ramp terminus with a left-turn lane from US 11 to the I-81 southbound on-ramp. Install a signal on US 11 at the I-81 northbound off-ramp terminus and add a right-turn lane on the off-ramp approach. Relocate the intersection of US 11 and Empire Drive farther west of the I-81 interchange.,1,D,Highway,Hybrid,"$5,897,063 ",Bristol,6/9/2020,10/27/2021,Washington County,Interstate,Interchange Improvement,,,,PM (4:00-7:00 PM),2019,2023,29%,2.506804339,3.221500365,0.714696026,-0.066770944,27.70183051,25.85215312,-1.849677386,-0.018783325,1.626566761,1.596014428,-0.030552333,-0.241646498,0.393639582,0.298517955,-0.095121626,0.062386672,1.147973138,1.219591361,0.071618223,-0.015059059,1.131845752,1.11480122,-0.017044532,-6.90%,1183.7,1102.4,-81.29668523,0.026919753,44.22936631,45.42000994,1.190643626,,,,,,
528,109555,Reconstruct Intersection at US 460 Business (Timberlake Road) and Route 622,Reconstruct the left-turn lanes on US 460 Business (Timberlake Road) to Route 622 (Waterlick Road) to be offset from the through-lanes. Construct a 4-foot median on the Route 622 approaches to the intersection with US 460 Business. Convert the driveways adjacent to the intersection to right-in/right-out only.,1,C,Highway,Arterial,"$4,593,400 ",Lynchburg,12/7/2021,8/24/2023,Lynchburg,Primary,Intersection - Safety Improvements,,,,PM (4:00-7:00 PM),2019,2024,-60%,8.263859594,3.300627159,-4.963232435,0.392369627,17.4579924,24.30797837,6.849985972,-0.454208344,3.228638027,1.762163695,-1.466474332,-0.619225992,0.830372725,0.316184351,-0.514188374,-0.235350712,1.735484307,1.327036839,-0.408447468,-0.152175621,1.339382359,1.135561017,-0.203821342,-32.70%,1060.5,713.7,-346.8255245,-0.510847009,63.29668556,30.96176305,-32.33492252,,,,,,
616,109302,General Thomas Highway Signalization Project,Construct traffic signals on Route 671 (General Thomas Highway) at the US 58 (Southampton Parkway) eastbound and westbound ramp intersections.,1,D,Highway,Hybrid,"$591,110 ",Hampton Roads,12/13/2016,11/17/2017,Southampton County,Secondary,Interchange Improvement,,,,PM (4:00-7:00 PM),2016,2019,75%,1.901120853,3.321409088,1.420288235,-0.180003335,32.55177611,26.69234784,-5.859428274,0.286792504,1.41392358,1.819426264,0.405502684,0.957685498,0.285061017,0.558059819,0.272998802,0.056618823,1.093709049,1.155633568,0.061924519,0.086363151,1.119644041,1.216340029,0.096695988,-7.20%,414.9,384.9,-30.02965677,0.165038138,13.46154175,15.68320953,2.221667784,,,,,,
739,108909,US 460 Bypass at N Franklin Street Off-Ramp,Construct an off-ramp from eastbound US 460 Bypass to northbound N Franklin Street.,1,C,Highway,Freeway,"$1,741,933 ",Salem,2/13/2018,4/9/2019,Christiansburg,Primary,New Alignment,,,,PM (4:00-7:00 PM),2016,2022,-21%,4.227646739,3.335779879,-0.89186686,0.206102688,19.26202567,23.23198094,3.969955271,-0.308131163,2.315503891,1.602024983,-0.713478908,-0.588867766,0.642877648,0.264307724,-0.378569924,-0.087886017,1.37564356,1.254743727,-0.120899833,-0.0844164,1.215281347,1.11269167,-0.102589677,-22.00%,1087.4,848.6,-238.7435828,-0.420976367,57.07698975,33.04892594,-24.02806381,,,,,,
735,94847,US 11 (Martinsburg Pike) Additional Through Lane,Construct an additional southbound through lane on US 11 (Martinsburg Pike) between I-81 Exit 317 and Route 37.,1,C,Highway,Arterial,"$2,034,539 ",Staunton,11/8/2016,11/29/2017,Frederick County,Primary,Widening with added capacity,,,,PM (4:00-7:00 PM),2016,2019,-54%,7.413095057,3.437553911,-3.975541146,0.243984606,19.41873291,24.15660482,4.737871905,-0.333445698,2.946309091,1.963875,-0.982434091,-0.375,1,0.625,-0.375,-0.179625474,1.473154545,1.208538462,-0.264616084,-0.0995671,1.375,1.238095238,-0.136904762,8.50%,458.1,497.3,39.14591901,-0.127444574,23.59262769,20.58587532,-3.006752375,,,,,,
445,107796,Extend Northbound I-95 Deceleration Lane at Hermitage Road,Construct a deceleration lane and shoulder on northbound I-95 at Exit 78 to Hermitage Road. Replace existing variable shoulder width (8-10 feet) with a consistent 10-foot shoulder width.,1,B,Highway,Freeway,"$2,692,409 ",Richmond,3/26/2019,1/6/2020,Richmond,Interstate,Freeway Acceleration/Deceleration/Auxiliary Lane Improvement,,,,PM (4:00-7:00 PM),2017,2022,103%,1.698499789,3.452951529,1.754451739,-0.111522993,51.07819843,45.38180488,-5.696393548,0.270894984,1.687691429,2.144878571,0.457187143,0.625,0.571428571,0.928571429,0.357142857,0.035544061,1.073985455,1.112159259,0.038173805,0.138016529,1.078431373,1.227272727,0.148841355,-4.30%,2730.7,2613.9,-116.7165197,0.077413282,53.46025518,57.59878897,4.13853379,,,,,,
565,108809,I-81 Exit 245 Northbound Off-Ramp Realignment,Realign the northbound I-81 Exit 245 off-ramp to tie into Route 253 (Port Republic Road) at the intersection with Forest Hill Road.,1,C,Highway,Freeway,"$3,468,890 ",Staunton,11/8/2019,8/27/2020,Harrisonburg,Interstate,Interchange Improvement,,,,PM (4:00-7:00 PM),2018,2022,-24%,4.549014554,3.473225478,-1.075789076,0.334772458,14.16581724,18.9081427,4.742325462,-0.208629839,2.646846667,2.094635473,-0.552211193,-0.4805375,0.954230439,0.495686929,-0.45854351,0.036837206,1.349371903,1.399078994,0.049707091,-0.066792632,1.309827654,1.222340817,-0.087486836,-19.50%,525.4,422.8,-102.5890635,-0.389353219,35.86535294,21.90106233,-13.96429061,,,,,,
1419,111708,US 13 (Lankford Highway) Intersection Improvements,"Install a traffic signal, extend northbound right-turn lane, and extend southbound left-turn lane at US 13 (Lankford Highway) and Country Place. Extend northbound left-turn and right-turn lanes at US 13 and Stone Road.",2,D,Highway,Arterial,"$1,405,996 ",Hampton Roads,5/5/2020,5/24/2021,Northampton County,Primary,Intersection - New Signal,,,,PM (4:00-7:00 PM),2019,2022,-17%,4.161081619,3.473391329,-0.68769029,-0.006093878,38.86180466,38.62498554,-0.236819113,-0.185680768,1.728885587,1.407864784,-0.321020803,-0.554997588,0.45318001,0.201666197,-0.251513812,-0.002062727,1.172577697,1.17015899,-0.002418707,-0.070430682,1.182361904,1.099087349,-0.083274555,-1.40%,928.8,915.6,-13.2166551,-0.026799439,21.91301128,21.32575486,-0.587256415,,,,,,
509,8753,US 460 (E Main Street) Improvements,Reconstruct US 460 (E Main Street) from Thompson Memorial Drive and Lynchburg Turnpike. Construct a traffic signal at US 460 and Lynchburg Turnpike and dedicated left-turn and right-turn lanes at the northbound approach on Lynchburg Turnpike. Construct a right-turn lane on the westbound approach on US 460 at Thompson Memorial Drive. Construct sidewalks and bike lanes.,1,B,Highway,,"$14,715,346 ",Salem,12/12/2017,10/7/2020,Salem,Urban,Corridor Improvements,,,,PM (4:00-7:00 PM),2016,2022,-13%,4.013738079,3.497550938,-0.516187142,0.03065964,23.55068421,24.2727397,0.722055491,-0.208320582,1.661812773,1.315622968,-0.346189805,-0.643974643,0.518469315,0.184588223,-0.333881092,0.032014907,1.069976675,1.104231878,0.034255203,-0.063136355,1.150376357,1.077745787,-0.07263057,-11.30%,1272.6,1128.6,-143.9623822,-0.13822547,54.28409853,46.78065351,-7.503445022,,,,,,
459,104387,N Franklin Street and Cambria Street Intersection Improvements,"Realign and upgrade the intersection at N Franklin Street and Cambria Street. Improve access management and signal coordination on N Franklin Street between Cambria Street and Independence Boulevard.  Construct sidewalk, crosswalks and bike lanes.",1,C,Highway,Arterial,"$7,980,750 ",Salem,2/1/2019,9/1/2020,Christiansburg,Urban,Corridor Improvements,,,,PM (4:00-7:00 PM),2017,2022,-37%,5.707165421,3.602568465,-2.104596956,0.200462538,21.70540748,26.05652856,4.35112108,-0.365896234,2.633759079,1.670076552,-0.963682527,-0.680395243,0.881947909,0.281874747,-0.600073162,-0.045619191,1.35949736,1.29747819,-0.06201917,-0.085801951,1.218052258,1.113540998,-0.10451126,0.30%,1430.8,1435.1,4.283982807,-0.114303513,65.7288857,58.21584313,-7.513042573,,,,,,
725,109519,US 29 (Seminole Trail) and US 33 (Spotswood Trail) Intersection Improvements,"Modify the westbound approach of US 29 (Seminole Trail) and US 33 (Spotswood Trail) to provide two left-turn lanes, one through lane, and one shared through-right lane. Construct one eastbound right-turn lane at the 35 Jennings Loop property and one eastbound left-turn lane at US 33 and Moore Road. Provide sidewalks and bike lanes on US 33 east of US 29.",1,C,Highway,Arterial,"$9,864,267 ",Culpeper,11/9/2021,7/28/2023,Greene County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2024,-60%,9.073899649,3.607785817,-5.466113832,0.372541822,23.418641,32.14306419,8.724423187,-0.412229517,2.556530171,1.502652974,-1.053877196,-0.661306346,0.70624007,0.23919903,-0.46704104,-0.165817488,1.449155226,1.208859947,-0.240295279,-0.127722636,1.260570529,1.099567139,-0.16100339,5.60%,1580,1667.9,87.85228542,-0.199581287,63.42868568,50.76950696,-12.65917872,,,,,,
720,109437,US 21 (Independence Avenue) and US 58 (Main Street) Intersection Turning Radius Improvement,Modify the intersection of US 21 (Independence Avenue) and US 58 (Main Street) to provide an adequate turning radius for heavy vehicle traffic.,1,D,Highway,Arterial,"$250,156 ",Bristol,11/6/2018,11/1/2019,Grayson County,Primary,Intersection - Safety Improvements,,,,PM (4:00-7:00 PM),2017,2022,130%,1.658043363,3.810327216,2.152283853,-0.122325372,24.52271297,21.52296299,-2.99974998,0.105263158,1.308209524,1.445915789,0.137706266,-0.171052632,0.19047619,0.157894737,-0.032581454,0.136363636,1.098896,1.248745455,0.149849455,0.012,1.086956522,1.1,0.013043478,12.70%,67.8,76.4,8.583664215,0.283652719,2.764200735,3.548273789,0.784073054,,,,,,
470,4483,Atkinson Boulevard – Four Lanes,"Construct an east-west four-lane divided roadway and a shared-use path between Warwick Boulevard and Jefferson Avenue, crossing I-64 and the CSX Railroad.",1,A,Highway,Arterial,"$62,619,064 ",Hampton Roads,5/11/2017,12/7/2020,Newport News,Urban,New Alignment,,,,PM (4:00-7:00 PM),2016,2024,-45%,6.959346338,3.822543959,-3.13680238,-0.098968329,29.05359866,26.17821254,-2.875386121,-0.304217343,2.079188908,1.446663583,-0.632525326,-0.664957847,0.802721448,0.268945522,-0.533775926,-0.002303817,1.141121162,1.138492227,-0.002628934,-0.103196836,1.248612974,1.119760066,-0.128852908,5.20%,3889.3,4090.2,200.896712,-0.055654342,135.3753708,127.8411437,-7.534227122,,,,,,
1027,111373,Southbound I-81 Auxiliary Lane from Exit 143 to Exit 141,Construct an auxiliary lane on southbound I-81 between Exit 143 and Exit 141.,2,B,Highway,Freeway,"$10,923,500 ",Salem,9/10/2019,8/3/2022,Roanoke County,Interstate,Freeway Acceleration/Deceleration/Auxiliary Lane Improvement,,,,PM (4:00-7:00 PM),2018,2023,65%,2.401851775,3.963477475,1.5616257,-0.033590586,58.8734743,56.89587979,-1.977594512,0.3261919,1.317633083,1.747434322,0.429801239,1.298267549,0.338148574,0.777155893,0.43900732,-0.00240003,0.98466875,0.982305515,-0.002363235,0.006292154,1.025444072,1.031896324,0.006452252,-7.50%,5226.4,4836.4,-389.9779521,-0.042526916,88.7690802,84.99400497,-3.775075234,,,,,,
478,100921,Longhill Road Widening,Widen Longhill Road from two lanes to four lanes from Route 199 to Olde Towne Road. Construct a roundabout at Longhill Road and Williamsburg Plantation Drive. Construct a shared-use path along Longhill Road from Williamsburg West Drive to Glenburnie Road. Provide access management and pedestrian crossing improvements at adjacent driveways and intersections within the corridor.,1,A,Highway,Arterial,"$19,128,992 ",Hampton Roads,4/9/2019,4/6/2023,James City County,Secondary,Widening with added capacity,Roundabout,,,PM (4:00-7:00 PM),2018,2024,3%,3.899116687,3.999309404,0.100192717,-0.003500922,27.13183577,27.03684933,-0.094986441,-0.198724239,1.779919321,1.426206208,-0.353713113,-0.633553657,0.547765574,0.200726691,-0.347038882,0.037336177,1.144902731,1.187649022,0.042746291,-0.074530345,1.190559782,1.101826951,-0.088732831,65.90%,641.5,1064,422.5006722,0.642121708,23.24641792,38.1734475,14.92702958,,,,,,
1245,109370,Route 606 (Raphine Road) Intersection Improvements at I-81 Exit 205,Modify the I-81 Exit 205 northbound and southbound off-ramps at Route 606 (Raphine Road) to add a dedicated northbound right-turn lane. Install an eastbound right-turn lane at Route 606 and I-81 Exit 205 southbound ramps.  Install a westbound right-turn lane at Route 606 and Oakland Circle/Old B&O Road.,2,D,Highway,Hybrid,"$3,089,906 ",Staunton,4/13/2021,9/29/2022,Rockbridge County,Secondary,Interchange Improvement,,,,PM (4:00-7:00 PM),2019,2023,-51%,8.298729076,4.10481564,-4.193913436,0.65589865,10.46333621,17.3262243,6.862888091,-0.002815595,2.067812794,2.06199067,-0.005822123,-0.08740711,0.618599687,0.564529676,-0.054070011,0.015606553,1.272664937,1.29252685,0.019861913,0.016017601,1.21863787,1.238157526,0.019519655,-27.60%,117.6,85.1,-32.48744813,-0.605992295,15.17392143,5.978641963,-9.195279465,,,,,,
641,"109439, 120662",US 58 (Wilderness Road) Truck Climbing Lane,"Construct a truck climbing lane on eastbound US 58 (Wilderness Road) from 1,00 feet west of the Scott County line to the Scott County line.",1,D,Highway,Arterial,"$1,406,246 ",Bristol,5/5/2020,11/9/2021,Lee County,Primary,Widening with added capacity,,,,AM (6:00-9:00 AM),2019,2023,91%,2.318804562,4.434325203,2.115520641,-0.007452087,44.63031027,44.29772131,-0.332588959,0.312341981,1.434320047,1.882318412,0.447998365,1.226092177,0.369511691,0.822567084,0.453055394,-0.014068151,1.047348114,1.032613863,-0.014734251,0.124216886,1.120904864,1.260140176,0.139235312,48.00%,183.3,271.2,87.91208055,0.49090964,4.106184517,6.121950078,2.015765562,,,,,,
1591,111272,US 58 (Duff-Patt Highway) Truck Climbing Lane Phase II,Construct a truck climbing lane on eastbound US 58 (Duff-Patt Highway) to the west of Phase I.,2,D,Highway,Freeway,"$2,745,885 ",Bristol,5/5/2020,11/9/2021,Lee County,Primary,Widening with added capacity,,,,AM (6:00-9:00 AM),2019,2023,91%,2.318804562,4.434325203,2.115520641,-0.007452087,44.63031027,44.29772131,-0.332588959,0.312341981,1.434320047,1.882318412,0.447998365,1.226092177,0.369511691,0.822567084,0.453055394,-0.014068151,1.047348114,1.032613863,-0.014734251,0.124216886,1.120904864,1.260140176,0.139235312,48.00%,183.3,271.2,87.91208055,0.49090964,4.106184517,6.121950078,2.015765562,,,,,,
677,101034,Route 6 (Patterson Avenue) at Parham Road Intersection,"Construct dual left-turn lanes on eastbound and westbound Route 6 (Patterson Avenue) at Parham Road. Construct dual left-turn lanes on northbound Parham Road at Route 6. Construct sidewalks, crosswalks, and pedestrian signals at the intersection.",1,B,Highway,Arterial,"$12,697,568 ",Richmond,11/4/2020,10/17/2022,Henrico County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2024,-55%,10.20264918,4.589399509,-5.613249675,0.310654437,19.59408151,25.68106987,6.086988364,-0.376621337,2.905623612,1.811303762,-1.09431985,-0.466892194,0.818405512,0.436298367,-0.382107145,-0.207998476,1.583282252,1.253961956,-0.329320296,-0.127165754,1.343304184,1.172481895,-0.17082229,-12.70%,2144.7,1872.9,-271.8143294,-0.345890526,111.4225259,72.88252973,-38.53999613,,,,,,
1424,111370,US 460 (Orange Avenue) and Hollins Road Intersection Improvements,"Construct eastbound and westbound offset left-turn lanes, an eastbound right-turn lane, and a northbound right-turn lane at US 460 (Orange Avenue) and Hollins Road. Modify the existing traffic signal to add flashing yellow arrow and pedestrian signals. Provide a sidewalk and crosswalks.",2,B,Highway,Arterial,"$5,222,368 ",Salem,12/10/2019,8/31/2021,Roanoke,Urban,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2018,2022,-56%,12.52357974,5.559673847,-6.963905895,0.361972221,14.72390187,20.05354534,5.329643469,-0.379270514,3.408736574,2.115903302,-1.292833272,-0.44747875,1.224843424,0.676752019,-0.548091405,-0.178074416,1.533850432,1.260710912,-0.27313952,-0.201086352,1.530393149,1.222651973,-0.307741176,-7.90%,1944.8,1792,-152.7229314,-0.329889989,122.9740826,82.4061639,-40.56791874,,,,,,
611,109312,US 58 (Virginia Beach Boulevard) Corridor Intersection Capacity and Safety,Remove the frontage road on westbound US 58 (Virginia Beach Boulevard) and provide a new westbound through lane from Newtown Road to Clarence Street. Construct a westbound through lane and extend existing storage length for eastbound dual left-turn lanes at the intersection of US 58 and Newtown Road.,1,A,Highway,Arterial,"$2,570,695 ",Hampton Roads,9/8/2019,3/22/2023,Norfolk,Urban,Corridor Improvements,,,,PM (4:00-7:00 PM),2018,2024,-71%,19.48905029,5.608256497,-13.88079379,0.69010031,13.29022935,22.46182074,9.171591397,-0.558972387,4.062862142,1.791834394,-2.271027748,-0.672834979,1.232194591,0.40313097,-0.829063621,-0.261688387,1.711080247,1.263310418,-0.447769829,-0.23396059,1.525299103,1.168439224,-0.356859879,-4.60%,2521.4,2404.7,-116.659576,-0.436734734,189.8273372,106.9231456,-82.90419159,,,,,,
598,107061,"Route 419 Widening, Safety, and Multimodal Improvements","Construct an additional southbound lane on Route 419 from Ogden Road to the southbound US 220 on-ramp. Construct bike lanes, sidewalk, and crosswalks throughout the project corridor.",1,B,Highway,Arterial,"$6,329,629 ",Salem,2/11/2020,1/11/2022,Roanoke County,Primary,Widening with added capacity,,,,PM (4:00-7:00 PM),2018,2023,-37%,9.076693228,5.694702483,-3.381990745,0.229945552,16.98125013,20.88601307,3.904762941,-0.323774031,3.168201701,2.142420264,-1.025781437,-0.46454741,0.95320959,0.510398544,-0.442811046,-0.108571548,1.588700496,1.416212824,-0.172487672,-0.11898244,1.389076383,1.223800686,-0.165275697,13.50%,637.8,723.7,85.89805473,-0.087599687,38.16874963,34.82517913,-3.343570504,,,,,,
434,"104957, 121174",Route 656 Sliding Hill Road Corridor,Widen Sliding Hill Road from Atlee Station Road to New Ashcake Road from two lanes to four lanes and construct new bike lanes. Construct a new turn lane on Sliding Hill Road into the driveway. Construct a new crosswalk and ADA ramp at the intersection of Atlee Station Road and Sliding Hill Road.,1,B,Highway,Arterial,"$8,505,792 ",Richmond,5/8/2019,12/23/2020,Hanover County,Secondary,Widening with added capacity,,,,PM (4:00-7:00 PM),2018,2022,-62%,16.41993586,6.230600868,-10.18933499,0.091834717,26.18379965,28.58838148,2.404581825,-0.380645016,2.383251194,1.476078506,-0.907172689,-0.663791094,0.63403007,0.213166557,-0.420863514,-0.138268162,1.399483912,1.205979843,-0.193504069,-0.108424281,1.226563957,1.093574642,-0.132989316,194.80%,696.9,2054.6,1357.76988,1.287744543,30.34808904,69.4286751,39.08058606,,,,,,
1141,110913,Lafayette Boulevard and Harrison Road Turn Lane Extension,Extend the southbound right-turn lane at Lafayette Boulevard and Harrison Road back to Lee Street. Construct a sidewalk along Lafayette Boulevard between Harrison Road and Lee Street.,2,A,Highway,Arterial,"$848,098 ",Fredericksburg,9/14/2021,4/28/2022,Spotsylvania County,Primary,Intersection - Turn Lane Extension,,,,PM (4:00-7:00 PM),2019,2023,-29%,9.083943718,6.427918074,-2.656025645,0.185053536,18.42691756,21.83688381,3.409966247,-0.176227437,2.463004118,2.028955214,-0.434048904,-0.265267526,0.766250356,0.56298902,-0.203261337,-0.038231212,1.354138805,1.302368437,-0.051770368,-0.159970948,1.40407398,1.179462935,-0.224611045,-2.40%,895.8,873.9,-21.89843734,-0.13451897,42.42288471,36.71620195,-5.706682763,,,,,,
743,51927,US 29 (Seminole Trail) and Route 607 Intersection Improvements,Construct a westbound left-turn lane at US 29 (Seminole Trail) and Route 607 (Matthew Mill Road/Cedar Grove Road). Construct an eastbound and westbound left-turn lane at Route 607 and the Sheetz driveway. Modify the traffic signal to accommodate the dual left-turn lanes. Add a bike lane on westbound Route 607.,1,C,Highway,Arterial,"$4,118,253 ",Culpeper,9/13/2016,9/6/2017,Greene County,Secondary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2016,2018,-2%,6.993718336,6.837140087,-0.156578249,0.024261378,29.87842721,30.60331902,0.724891812,-0.144749483,3.10106292,2.652185667,-0.448877254,-0.382451721,1.170960467,0.723124621,-0.447835846,0.073751303,1.43352691,1.539251388,0.105724478,-0.098381413,1.379205602,1.243517407,-0.135688195,-10.00%,1444.8,1300.7,-144.0465844,-0.127256442,48.07971984,41.96126577,-6.118454066,,,,,,
1025,111661,US 301 (James Madison Parkway) and Bennion Road Turn Lane Extensions,Extend the northbound and southbound left-turn lanes and southbound right-turn lane at the intersection of US 301 (James Madison Parkway) and Bennion Road.,2,D,Highway,Arterial,"$1,080,795 ",Fredericksburg,1/7/2020,11/6/2020,King George County,Primary,Intersection - Turn Lane Extension,,,,PM (4:00-7:00 PM),2018,2022,54%,5.066169104,7.805153601,2.738984497,-0.117140538,37.88254043,33.44495928,-4.437581151,-0.124299362,2.156973684,1.888863232,-0.268110452,-0.51428732,0.938239437,0.455714791,-0.482524646,0.162607846,1.113110504,1.294111005,0.181000501,-0.112285488,1.259016321,1.117647059,-0.141369262,1.90%,1087.5,1108.1,20.57858111,0.150319542,28.58642644,32.88352498,4.297098537,,,,,,
529,108914,US 221 (Forest Road) Congestion and Safety Improvements,"Construct left-turn and right-turn lanes on the westbound approach of Route 126 (Graves Mill Road) at US 221 (Forest Road). Extend the storage of the right-turn lane on Gristmill Drive at US 221. Add pedestrian crosswalks at US 221 and Route 126, and at US 222 and Gristmill Drive.",1,C,Highway,Arterial,"$5,663,440 ",Salem,12/7/2021,8/26/2023,Bedford County,Primary,Intersection - New Turn Lane(s),,,,PM (4:00-7:00 PM),2019,2024,-28%,10.92509395,7.818412855,-3.106681096,0.165690252,19.93722554,23.24062946,3.303403919,-0.253574677,2.515401113,1.877559088,-0.637842025,-0.485102957,0.580698203,0.298999787,-0.281698416,-0.065120735,1.542921903,1.442445695,-0.100476208,-0.100334014,1.266841127,1.139733871,-0.127107256,-32.30%,2187.6,1480,-707.5788674,-0.385811067,101.5272775,62.35693026,-39.17034726,,,,,,
1243,111407,Route 419 (Electric Road) & US 221 (Brambleton Avenue) Adaptive Traffic Control,Install adaptive traffic control on seven existing traffic signals on Route 419 (Electric Road). Install adaptive traffic control on four existing traffic signals on US 221 (Brambleton Avenue).,2,B,Highway,Arterial,"$641,897 ",Salem,1/3/2019,4/23/2020,Roanoke County,Primary,Corridor Improvements - Adaptive Signal Control,,,,PM (4:00-7:00 PM),2017,2022,-65%,23.35160673,8.095685831,-15.25592089,0.289983571,23.69837318,30.57051207,6.872138889,-0.378445615,2.158722317,1.341763322,-0.816958994,-0.733453868,0.693730045,0.18491106,-0.508818985,-0.099106671,1.25514957,1.130755874,-0.124393696,-0.121853025,1.22993596,1.080064542,-0.149871417,-12.90%,10256.4,8930.9,-1325.438652,-0.312718375,409.5772706,281.4949321,-128.0823385,,,,,,
552,103725,Turn Lane Extension at Dahlgren Naval Base,Connect and extend the existing right-turn lanes along northbound US 301 (James Madison Parkway) from Commerce Drive to Bennion Road.,1,D,Highway,Arterial,"$607,180 ",Fredericksburg,4/11/2017,10/30/2017,King George County,Primary,Intersection - Turn Lane Extension,,,,AM (6:00-9:00 AM),2016,2019,14%,8.060649057,9.172917576,1.112268519,-0.066082669,34.77232289,32.47447497,-2.297847917,0.020688197,2.951917647,3.0129875,0.061069853,-0.060096154,1.529411765,1.4375,-0.091911765,0.059175685,1.167037209,1.236097436,0.069060227,0.004152824,1.387096774,1.392857143,0.005760369,-20.20%,957.8,764,-193.8048339,-0.145910162,27.54394818,23.52500623,-4.018941955,,,,,,
589,101595,Southbound I-95 Rappahannock River Crossing,Construct three collector-distributor lanes along southbound I-95 starting from 0.5 miles north of Exit 133 to Exit 130. Modify the on-ramp from US 17 (Exit 133) by constructing an additional lane onto southbound I-95. Modify the off-ramp to westbound Route 3 (Exit 130) to add a channelized right-turn lane to Carl D Silver Parkway and three right-turn lanes at the signalized intersection with westbound Route 3. Replace the existing bridge on I-95 southbound at Exit 133.,1,A,Highway,Freeway,"$111,552,349 ",Fredericksburg,12/19/2017,5/19/2022,Fredericksburg,Interstate,Widening with added capacity,,,,PM (4:00-7:00 PM),2016,2023,-64%,30.50604532,11.08521268,-19.42083264,-0.155990374,35.44286645,29.91412047,-5.528745976,-0.117151748,2.105245547,1.858612351,-0.246633195,0.962685585,0.43449963,0.85278616,0.41828653,-0.2962664,1.427944046,1.004892205,-0.423051841,0.003742805,1.19167816,1.196138378,0.004460218,6.30%,27794.5,29555.1,1760.608348,-0.229099583,711.5645952,548.5454432,-163.019152,,,,,,
724,100702,Modify I-95 Southbound Off-Ramp at Route 784 and Add Signal,Modify the alignment of the southbound I-95 off-ramp terminus at Route 784 (Dale Boulevard) and install a new traffic signal.,1,A,Highway,Hybrid,"$1,680,112 ",Northern Virginia,12/30/2016,8/15/2017,Prince William County,Secondary,Interchange Improvement,,,,PM (4:00-7:00 PM),2016,2018,86%,6.956540776,12.9290025,5.972461727,-0.297902342,23.46524411,16.47489293,-6.990351181,0.190345494,3.497896819,4.163705717,0.665808898,-0.164385645,1.185330322,0.990479033,-0.19485129,0.304663038,1.59204901,2.077087498,0.485038488,-0.006357141,1.463909672,1.454603392,-0.00930628,-12.80%,692.9,604.3,-88.57154372,0.261633042,30.6329811,38.64758114,8.014600042,,,,,,
